,MovieId,Rank,Region,Name,ReleaseDate,Publisher,DayCount,TheaterCount,Amount,AmountRate,Tickets,TicketRate,MarketShare,TotalDayCount,TotalAmount,TotalTickets,FirstWeekAmount,TotalWeekendAmount,Year
2165,21039,420,美國,最後的冰川,2022-05-14,IMAX Corporation,3.0,1,390,0,4,0,1.744285404861942e-07,23,15230,192,12855,12860,2024
2166,22118,421,美國,以你的名字呼喚我,2022-10-14,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,1.0,1,12905,0,58,0,2.529213837049817e-06,1,12905,58,12905,0,2024
2167,29250,422,美國,死亡日記,2024-12-29,Studiocanal S.A.S,1.0,1,11010,0,50,0,2.180356756077428e-06,1,11010,50,11010,11010,2024
2168,28626,423,美國,末世生存者,2024-12-20,RELAY MOTION KFT.,12.0,4,10870,0,51,0,2.223963891198976e-06,14,10870,51,9770,6340,2024
2169,21041,424,美國,哈勃望遠鏡,2022-05-14,IMAX Corporation.,3.0,1,120,0,1,0,4.360713512154857e-08,20,8510,77,6110,6620,2024
2170,28878,425,美國,全力揮擊,2024-12-06,RELAY MOTION KFT.,13.0,3,8260,0,38,0,1.6570711346188451e-06,13,8260,38,6790,3270,2024
2171,21036,426,美國,小行星獵人,2023-12-15,IMAX Film Holding Co.,2.0,1,440,0,4,0,1.744285404861942e-07,19,6890,61,4250,6890,2024
2172,23288,427,美國,海底世界(國語版),2022-12-05,IMAX Corporation.,3.0,1,640,0,7,0,3.0524994585083985e-07,22,6880,62,2520,5680,2024
2173,21037,428,美國,回歸野性,2022-05-14,IMAX Corporation.,3.0,1,0,0,0,0,0.0,23,5035,50,2995,3875,2024
2174,29525,429,美國,終極制裁者,2024-11-30,RELAY MOTION KFT.,9.0,1,4470,0,22,0,9.593569726740685e-07,9,4470,22,4110,2260,2024
2175,23287,430,美國,大熊貓(國語版),2022-12-01,IMAX Film Holding Co.,3.0,2,0,0,0,0,0.0,24,3135,36,1095,2605,2024
2176,27769,431,柬埔寨,鬼氣球,2024-06-14,SKYLINE MEDIA CO.  LTD.,21.0,48,1387374,0,5403,0,0.00023560935106100003,21,1387374,5403,1120117,862757,2024
2177,28639,432,柬埔寨,靈寓,2024-12-20,Reel Suspects S.A.R.L.,12.0,18,273280,0,1032,0,4.500256344543813e-05,28,273280,1032,230769,178692,2024
2178,26387,433,保加利亞,我不是教你詐,2024-01-19,LevelK ApS,72.0,16,385685,0,2170,0,9.46274832137604e-05,72,385685,2170,244535,224250,2024
2179,27932,434,俄羅斯,末日倒數12小時,2024-08-23,RELAY MOTION KFT.,37.0,65,2869013,0,11610,0,0.0005062788387610001,37,2869013,11610,2280499,1778816,2024
2180,28177,435,俄羅斯,狗狗歌劇院(中配版),2024-08-09,Luminescence Kft.,33.0,37,799977,0,3446,0,0.000150270187628,33,799977,3446,587917,517866,2024
2181,26403,436,俄羅斯,海豚男孩-國語版,2023-12-08,“Central Partnership Sales House”LLC,34.0,26,775309,0,3439,0,0.000149964937683,34,775309,3439,341519,346867,2024
2182,26384,437,阿爾及利亞,阿爾及爾的末代王后,2023-11-24,一條龍虎豹國際娛樂有限公司##AGAT Films ## Cie##Taj Intaj,21.0,2,81260,0,368,0,1.6047425724729873e-05,21,81260,368,62930,57150,2024
2183,26760,438,阿根廷,鬼燭靈,2024-02-16,RELAY MOTION KFT.,40.0,55,2042771,0,8037,0,0.00035047054497100005,40,2042771,8037,1388827,1243747,2024
2184,27944,439,波蘭,農民：愛慾情謎,2024-08-02,New Europe Film Sales sp. zo.o.,23.0,12,301693,0,1429,0,6.23145960886929e-05,23,301693,1429,205923,163868,2024
2185,24253,440,波蘭,鷹勇潛艦,2023-05-19,KINO SWIAT##ZO.O.,41.0,3,59734,0,480,0,2.093142485834331e-05,58,207963,1161,140089,127274,2024
2186,26691,441,波蘭,上流誘惑,2024-02-16,Lightcraft Entertainment Sp. z o.o.,16.0,12,131897,0,604,0,2.633870961341533e-05,16,131897,604,117257,74920,2024
2187,27046,442,波蘭,禁忌之慾,2024-04-12,MONOLITH FILMS LTD. ,18.0,12,130702,0,594,0,2.5902638262199844e-05,18,130702,594,114700,63339,2024
2188,28669,443,法國/義大利/德國,真愛未了情,2024-10-25,法國在台協會,4.0,2,29740,0,151,0,6.584677403353834e-06,4,29740,151,29740,17130,2024
2189,27558,444,法國/義大利/西班牙,中產階級拘謹的魅力,2024-06-01,Tamasa Distribution,1.0,1,13750,0,80,0,3.4885708097238848e-06,1,13750,80,13750,13750,2024
2190,28671,445,法國/義大利,熟男不疑惑,2024-10-26,法國在台協會,4.0,2,33850,0,174,0,7.587641511149451e-06,4,33850,174,33850,16510,2024
2191,28673,446,法國/義大利,當警探戀愛時,2024-10-27,法國在台協會,4.0,2,28520,0,145,0,6.3230345926245415e-06,4,28520,145,28520,14470,2024
2192,27555,447,法國/義大利,女僕日記,2024-05-26,Tamasa Distribution,2.0,1,27780,0,160,0,6.9771416194477695e-06,2,27780,160,27780,13840,2024
2193,27559,448,法國/義大利,自由的幻影,2024-05-30,Tamasa Distribution,3.0,5,18740,0,114,0,4.971213403856536e-06,3,18740,114,18740,18520,2024
2194,27556,449,法國/義大利,青樓怨婦,2024-05-26,Tamasa Distribution,1.0,1,13280,0,80,0,3.4885708097238848e-06,1,13280,80,13280,13280,2024
2195,29620,450,法國/奧地利/德國,惡狼年代,2024-12-13,LES FILMS DU LOSANGE,3.0,1,28430,0,140,0,6.1049989170167986e-06,3,28430,140,28430,20460,2024
2196,27560,451,法國/西班牙,朦朧的慾望,2024-05-26,Tamasa Distribution,2.0,1,27800,0,160,0,6.9771416194477695e-06,2,27800,160,27800,13560,2024
2197,3955,452,法國/比利時,珍妮德爾曼,2024-12-16,Cinémathèque Filmarchief,3.0,1,57530,0,244,0,1.064014096965785e-05,3,57530,244,57530,18390,2024
2198,6581,453,法國、義、西德,她與他們的愛情,2017-09-08,法國在台協會,3.0,2,25860,0,133,0,5.79974897116596e-06,7,45220,236,45220,34070,2024
2199,26430,454,法國,再見機器人,2024-02-14,elle Driver,312.0,38,16742228,0,66172,0,0.002885571345263,327,16742228,66172,846355,9936093,2024
2200,26257,455,法國,人犬,2023-12-29,KINOLOGY,110.0,106,4986401,0,20866,0,0.0009099064814460001,114,8035480,32893,4589889,4947643,2024
2201,26686,456,法國,墜惡真相,2024-01-27,MK2 Films ,133.0,54,5949489,0,23412,0,0.001020930247465,133,5949489,23412,1283530,3414297,2024
2202,15103,457,法國,燃燒女子的畫像,2019-12-20,MK2 Films,4.0,1,96025,0,405,0,1.7660889724227172e-05,161,3629713,16459,759319,1802230,2024
2203,26656,458,法國,火上鍋,2024-02-02,GAUMONT,45.0,26,1331631,0,5706,0,0.00024882231300300003,45,1331631,5706,509670,737717,2024
2204,19894,459,法國,鈦,2021-12-24,WILD BUNCH INTERNATIONAL,1.0,1,4375,0,20,0,8.721427024309713e-07,59,1256311,5671,604433,710366,2024
2205,21995,460,法國,正發生,2022-09-30,Wild Bunch International,1.0,1,3895,0,18,0,7.849284321878742e-07,76,955440,4276,303913,488677,2024
2206,25764,461,法國,杜巴利伯爵夫人,2023-10-20,WHY NOT PRODUCTIONS,22.0,2,30937,0,206,0,8.983069835039005e-06,65,851655,3731,520557,476613,2024
2207,27416,462,法國,瑪麗亞‧蒙特梭利,2024-06-28,INDIE SALES COMPANY,29.0,16,632490,0,2767,0,0.00012066094288100002,29,632490,2767,350995,469210,2024
2208,29471,463,法國,艾曼紐1974 4K修復版導演版,2024-11-29, STUDIOCANAL S.A.S. ,30.0,48,563254,0,2475,0,0.00010792765942500001,31,563254,2475,433159,324665,2024
2209,25828,464,法國,進化症候群,2023-12-01,STUDIOCANAL,36.0,3,133855,0,1338,0,5.8346346792631985e-05,50,491371,2882,284591,263910,2024
2210,29527,465,法國,艾曼紐2024,2024-12-13,GOODFELLAS SAS,19.0,54,465589,0,1986,0,8.660377035139546e-05,25,465589,1986,364495,239800,2024
2211,28069,466,法國,熱血搜救隊：翻轉世界,2024-08-02,SOCIETE NOUVELLE DE DISTRIBUTION,24.0,26,431540,0,1890,0,8.24174853797268e-05,24,431540,1890,285253,293480,2024
2212,27603,467,法國,明天我就不幹了！,2024-06-03,FRANCE TELEVISIONS DISTRIBUTION,28.0,13,373463,0,1679,0,7.321637986908005e-05,28,373463,1679,212719,179627,2024
2213,26382,468,法國,愛情轉移,2023-12-29,SBS Distribution,31.0,23,232164,0,1048,0,4.5700277607382895e-05,34,354943,1577,232228,187344,2024
2214,26941,469,法國,瑪格麗特戀習題,2024-04-19,PYRAMIDE INTERNATIONAL,49.0,20,276695,0,1283,0,5.5947954360946815e-05,49,276695,1283,205490,159993,2024
2215,28501,470,法國,超時空愛殺,2024-09-27,KINOLOGY.,28.0,11,273159,0,1118,0,4.8752777065891305e-05,28,273159,1118,160508,154689,2024
2216,18268,471,法國,我愛你，你愛她，她愛他,2021-03-12,ELLE DRIVER,1.0,1,6110,0,30,0,1.308214053646456e-06,39,269171,1328,199201,169581,2024
2217,25461,472,法國,塞納河上的船屋,2023-10-06,LES FILMS DU LOSANGE,3.0,2,3865,0,20,0,8.721427024309713e-07,31,267396,1271,189286,121260,2024
2218,26368,473,法國,青春 (春),2023-12-15,HOUSE ON FIRE##GLADYS GLOVER##CS PRODUCTION,18.0,1,62660,0,212,0,9.244712645768296e-06,35,264764,948,104764,125604,2024
2219,27964,474,法國,時髦女子,2024-07-19,GAUMONT S.A.,20.0,16,262084,0,1256,0,5.4770561712665e-05,20,262084,1256,181154,154388,2024
2220,21866,475,法國,春日小戀曲,2022-08-12,LUXBOX SAS,1.0,1,2475,0,11,0,4.796784863370342e-07,25,229358,1056,15743,123303,2024
2221,23872,476,法國,小淘氣尼古拉：快樂的源頭,2023-03-24,CHARADES,1.0,1,3830,0,15,0,6.541070268232283e-07,29,217778,959,131798,134603,2024
2222,27483,477,法國,宮殿大飯店,2024-06-14,GOODFELLAS,17.0,13,214661,0,1020,0,4.4479277823979546e-05,17,214661,1020,164531,123960,2024
2223,27492,478,法國,再見哥雅：卡葉爾與布紐爾的最後巡禮 ,2024-05-24,RESERVOIR DOCS,28.0,15,208284,0,1067,0,4.652881317469232e-05,28,208284,1067,107518,108404,2024
2224,26692,479,法國,給我個機會,2024-02-23,INDIE SALES COMPANY,24.0,15,198594,0,916,0,3.994413577133848e-05,24,198594,916,70054,106784,2024
2225,25352,480,法國,交響狂花,2023-10-20,LE PACTE,1.0,1,5600,0,35,0,1.526249729254199e-06,27,194963,955,119753,111853,2024
2226,26967,481,法國,日安，朵朵,2024-04-19,INDIE SALES COMPANY,25.0,13,190753,0,905,0,3.946445728500146e-05,25,190753,905,138228,92888,2024
2227,25983,482,法國,琳達想吃雞!(中文版),2023-11-10,CHARADES,29.0,16,70797,0,307,0,1.3387390482315413e-05,33,184265,795,137560,138568,2024
2228,25323,483,法國,野獸們,2023-10-27,LATIDO CONSORCIO DE EXPORTACION DEL CINE ESPANOL SL,22.0,1,68970,0,567,0,2.4725245613918033e-05,39,174399,1063,79619,92819,2024
2229,27643,484,法國,萬事通大全,2024-06-21,KINOLOGY,15.0,16,156634,0,714,0,3.1135494476785675e-05,15,156634,714,124259,98593,2024
2230,26351,485,法國,逆轉廢材人生,2024-02-24,Gaumont,39.0,12,150020,0,702,0,3.0612208855327094e-05,39,150020,702,107374,100604,2024
2231,29427,486,法國,絕命樂透彩,2024-11-29,CHARADES S.A.S,22.0,11,143106,0,595,0,2.5946245397321392e-05,22,143106,595,118336,61846,2024
2232,29593,487,法國,響亮心重奏,2024-12-18,PLAYTIME,6.0,10,138917,0,630,0,2.7472495126575594e-05,22,138917,630,186017,178153,2024
2233,27949,488,法國,巴黎頌紐約情,2024-09-06,House of Film LLC,18.0,12,137924,0,628,0,2.73852808563325e-05,18,137924,628,107939,70978,2024
2234,28503,489,法國,歡迎菜老師,2024-09-20,LE PACTE,17.0,12,130683,0,604,0,2.633870961341533e-05,17,130683,604,101968,82180,2024
2235,28310,490,法國,鄰家密友,2024-10-18,Pyramide International,20.0,16,129075,0,613,0,2.673117382950927e-05,20,129075,613,92720,75260,2024
2236,28776,491,法國,手榴彈‧革命‧還有愛與詩,2024-12-20,PATHE FILMS S.A.S.,12.0,12,126883,0,548,0,2.389671004660861e-05,20,126883,548,110273,75543,2024
2237,20136,492,法國,夏日之戀,2021-12-12,MK2 Films,3.0,1,0,0,0,0,0.0,21,122570,578,55690,47295,2024
2238,26957,493,法國,愛離巢,2024-04-24,Playtime,32.0,24,112584,0,551,0,2.4027531451973262e-05,32,112584,551,72786,56129,2024
2239,26266,494,法國,茱莉亞四重奏,2023-11-10,SOCIETE NOUVELLE DE DISTRIBUTION,11.0,3,16860,0,75,0,3.270535134116142e-06,21,109415,495,79155,52635,2024
2240,29189,495,法國,噠噠噠達利,2024-11-15,KINOLOGY.,23.0,12,106993,0,453,0,1.97540322100615e-05,23,106993,453,73675,45828,2024
2241,27463,496,法國,日落喜劇,2024-05-17,MK2 Films,17.0,9,101213,0,487,0,2.1236674804194153e-05,17,101213,487,74488,59533,2024
2242,26669,497,法國,戰地琴人,2024-02-02,STUDIOCANAL S.A.S. ,11.0,11,79967,0,341,0,1.4870033076448063e-05,11,79967,341,76047,41697,2024
2243,25763,498,法國, 小嫉妒,2023-11-03,PYRAMIDE INTERNATIONAL,1.0,1,13640,0,62,0,2.703642377536011e-06,19,53530,248,30870,34325,2024
2244,26317,499,法國,魔籽公主,2024-01-05,BE FOR FILMS,15.0,14,46663,0,210,0,9.157498375525199e-06,15,46663,210,32768,22818,2024
2245,18898,500,法國,藍色情挑 經典數位修復,2023-09-30,MK2–Société par Actions Simplifiée,4.0,1,33845,0,163,0,7.107963024812416e-06,5,33845,163,36775,19970,2024
2246,18815,501,法國,紅色情深 經典數位修復,2023-10-14,MK2–Société par Actions Simplifiée,4.0,1,32660,0,158,0,6.889927349204673e-06,7,33590,162,36505,18180,2024
2247,18848,502,法國,白色情迷 經典數位修復,2023-10-07,MK2–Société par Actions Simplifiée,3.0,1,30240,0,145,0,6.3230345926245415e-06,6,30720,147,33635,14555,2024
2248,18814,503,法國,雙面薇若妮卡 經典數位修復,2024-03-01,MK2–Société par Actions Simplifiée,5.0,2,25760,0,121,0,5.276463349707377e-06,8,26880,126,26880,14210,2024
2249,21399,504,法國,安達魯之犬,2024-05-29,Les Grands Films Classiques,2.0,1,26060,0,155,0,6.759105943840027e-06,2,26060,155,26060,0,2024
2250,19204,505,法國,花神咖啡館,2021-09-10,Playtime,2.0,2,19620,0,86,0,3.7502136204531757e-06,2,19620,86,19620,0,2024
2251,27156,506,法國,大發明家,2024-04-30,MK2 FILMS,19.0,5,18296,0,77,0,3.357749404359239e-06,19,18296,77,13471,10928,2024
2252,29484,507,法國,戰火浮生錄,2024-12-28,studiocanal S.A.S,1.0,1,12090,0,51,0,2.223963891198976e-06,15,12090,51,186326,166724,2024
2253,29481,508,法國,男歡女愛,2024-12-21, Studiocanal S.A.S,1.0,1,7425,0,34,0,1.482642594132651e-06,1,7425,34,7425,7425,2024
2254,18751,509,法國,四百擊,2023-04-16,MK2 Films,4.0,1,1560,0,6,0,2.616428107292914e-07,9,3020,13,2470,1510,2024
2255,24254,510,法國,不思議女人,2024-09-03,FUNNY BALLOONS,1.0,1,230,0,1,0,4.360713512154857e-08,1,230,1,230,0,2024
2256,14845,511,法/德/摩洛哥/巴勒斯坦,妙想天開,2024-01-09,PYRAMIDE INTERNATIOANL,1.0,1,-1,0,-1,0,-4.360713512154857e-08,1,-1,-1,-1,0,2024
2257,13268,512,亞美尼亞,石榴的顏色,2024-12-13,FONDAZIONE CINETECA DI BOLOGNA,3.0,1,46270,0,238,0,1.0378498158928552e-05,3,46270,238,46270,46270,2024
2258,27557,513,西班牙/義大利/法國,特莉絲坦娜,2024-05-25,Tamasa Distribution,2.0,1,26850,0,160,0,6.9771416194477695e-06,2,26850,160,26850,13850,2024
2259,27770,514,西班牙,承諾大海的老師,2024-06-14,CASTELAO PICTURES##S.L.U.,29.0,25,622893,0,2806,0,0.000122361621151,29,622893,2806,400668,360431,2024
2260,29605,515,西班牙,安眠殺機,2024-12-20,Castelao Pictures## S.L.U.,12.0,34,528074,0,2214,0,9.654619715910853e-05,28,528074,2214,466134,349788,2024
2261,18169,516,西班牙,我的母親 經典數位修復,2021-02-26,PATHE FILMS S.A.S,4.0,1,28765,0,137,0,5.9741775116521524e-06,34,460814,2154,236584,270693,2024
2262,26149,517,西班牙,雙眼之間,2024-01-05,Film Factory Entertainment,21.0,15,241390,0,1007,0,4.39123850673994e-05,21,241390,1007,167405,112800,2024
2263,29064,518,西班牙,地下終劫站,2024-11-29,FILM FACTORY ENTERTAINMENT## S.L.,21.0,19,188153,0,802,0,3.4972922367481956e-05,21,188153,802,153178,123493,2024
2264,26794,519,西班牙,兩萬種蜜蜂,2024-03-08,LUXBOX,17.0,16,185440,0,851,0,3.710967198843783e-05,17,185440,851,129380,96979,2024
2265,16947,520,西班牙,悄悄告訴她 經典數位修復,2020-10-30,TF1 DROITS AUDIOVISUELS ,2.0,1,575,0,3,0,1.308214053646457e-07,24,181495,850,105188,92665,2024
2266,16808,521,西班牙,玩美女人 經典數位修復,2020-10-30,TF1 DROITS AUDIOVISUELS ,7.0,2,23465,0,112,0,4.8839991336134385e-06,32,169485,809,72175,62135,2024
2267,28045,522,西班牙,她們的盛夏微愛,2024-07-26,LATIDO CONSORCIO DE EXPORTACION DEL CINE ESPANOL SL,16.0,12,164932,0,794,0,3.462406528650956e-05,16,164932,794,133577,71131,2024
2268,18305,523,西班牙,顫抖的慾望 經典數位修復,2021-03-26,TF1 DROITS AUDIOVISUELS,4.0,1,17850,0,85,0,3.7066064853316277e-06,27,140110,691,85060,79060,2024
2269,16990,524,西班牙,破碎的擁抱 經典數位修復,2020-10-30,TF1 DROITS AUDIOVISUELS ,4.0,1,15050,0,74,0,3.226927998994594e-06,27,131211,637,51706,59011,2024
2270,25101,525,西班牙,換宿夜驚魂,2023-09-11,Film Factory Entertainment## S.L.,14.0,1,12240,0,68,0,2.965285188265302e-06,28,104792,448,86077,60907,2024
2271,18538,526,西班牙,瀕臨崩潰邊緣的女人 經典數位修復,2022-02-04,TF1 DROITS AUDIOVISUELS,2.0,1,1080,0,5,0,2.180356756077428e-07,22,95132,449,51025,48537,2024
2272,26349,527,西班牙,荒漠斷背情,2023-12-15,Sony Pictures Classics Inc.,4.0,2,2720,0,19,0,8.285355673094228e-07,21,95010,632,69570,56940,2024
2273,29563,528,西班牙,風流西班牙: 摩洛哥情事,2024-12-06,TELECINCO CINEMA S.A.U,17.0,11,84665,0,413,0,1.8009746805199563e-05,17,84665,413,67055,45830,2024
2274,24213,529,西班牙,神鬼第六感,2023-05-05,STUDIOCANAL S.A.S.,4.0,1,0,0,0,0,0.0,23,72528,330,61943,34263,2024
2275,26731,530,西班牙,在路上男情難未了,2024-02-02,MPM Premium,14.0,8,38835,0,184,0,8.023712862364937e-06,14,38835,184,28625,21980,2024
2276,12431,531,西班牙,馬奎斯如何成為馬奎斯,2024-05-27,JAVA FILMS,2.0,1,19340,0,117,0,5.102034809221182e-06,2,19340,117,19340,10900,2024
2277,27551,532,西班牙,布紐爾:超現實電影人,2024-05-24,Latido C. E. C. E.,3.0,1,18390,0,119,0,5.189249079464278e-06,3,18390,119,18390,9870,2024
2278,29093,533,印度,殺,2024-11-22,DHARMA PRODUCTIONS,26.0,66,1135291,0,4744,0,0.00020687224901600002,26,1135291,4744,905775,668117,2024
2279,29372,534,印度,你是我眼中的那道光,2024-12-27,LUXBOX SAS,5.0,15,265206,0,1213,0,5.289545490243841e-05,21,265206,1213,352300,278049,2024
2280,29652,535,印度,模範生禁愛秘密,2024-12-27,LUXBOX SAS,5.0,9,27354,0,129,0,5.625320430679765e-06,14,27354,129,37539,20439,2024
2281,26150,536,印尼,屍禁,2023-12-01,PT MD Pictures Tbk.,25.0,16,208892,0,827,0,3.6063100745520674e-05,57,8992187,36418,4059745,5898492,2024
2282,23338,537,印尼,鬼搖靈2：陰語陣陣,2022-12-23,RELAY MOTION KFT.,4.0,2,2890,0,13,0,5.668927565801314e-07,56,7324151,29812,3788909,4890884,2024
2283,27547,538,印尼,鬼舞村：詛咒起源,2024-05-24,RELAY MOTION KFT.,50.0,76,6807221,0,26652,0,0.001162217365259,51,6807221,26652,4038292,4712526,2024
2284,27495,539,印尼,鬼咧號,2024-06-07,MVP Pictures (PT Tripar Multivision Plus Tbk),53.0,70,6603291,0,26256,0,0.0011449489397510001,53,6603291,26256,4842071,4125315,2024
2285,28653,540,印尼,薇娜：死後七日,2024-09-27,RELAY MOTION KFT.,53.0,78,5717297,0,22649,0,0.000987658003367,53,5717297,22649,3251946,3515881,2024
2286,27997,541,印尼,血繼,2024-07-14,PT. Multi Utama Media,20.0,34,854685,0,3267,0,0.000142464510442,20,854685,3267,686697,659932,2024
2287,27235,542,印尼,全境炸裂,2024-04-26,PT VISINEMA PICTURES,50.0,39,430298,0,2318,0,0.000101081339211,50,430298,2318,286549,292495,2024
2288,26431,543,印尼,網紅教慾,2024-01-12,PT.KHARISMA STARVISION PLUS,35.0,15,90488,0,406,0,1.7704496859348714e-05,35,90488,406,71453,43333,2024
2289,29616,544,冰島/丹麥/荷蘭,吶喊雷克雅維克,2024-12-18,Ergis film Productions,3.0,1,26490,0,123,0,5.363677619950474e-06,3,26490,123,26490,7000,2024
2290,29238,545,伊朗,我最喜歡的蛋糕,2024-11-29,TOTEM FILMS SAS,29.0,16,284246,0,1327,0,5.7866668306294946e-05,33,284246,1327,186008,151496,2024
2291,25177,546,伊朗,德黑蘭雙面疑雲,2023-09-15,FILM BOUTIQUE SAS,14.0,1,67800,0,564,0,2.4594424208553395e-05,31,222983,1293,123123,121673,2024
2292,27633,547,加拿大,國有器官,2024-08-30,如意影視制作公司(Rooyee Films Production Inc.),77.0,16,1445616,0,6306,0,0.000274986594076,93,1445616,6306,191870,1090811,2024
2293,20201,548,加拿大,麥特與麥斯,2021-12-30,Seville International,1.0,1,210,0,1,0,4.360713512154857e-08,39,1279560,5650,628956,669623,2024
2294,24138,549,加拿大,烈火焚身,2023-05-19,Sphere Films International,4.0,1,1190,0,5,0,2.180356756077428e-07,49,897190,3929,387493,497115,2024
2295,27647,550,加拿大,人道主義吸血鬼徵求自願獻身者,2024-07-19,H264 ,40.0,22,429724,0,1775,0,7.740266484074871e-05,40,429724,1775,260350,253200,2024
2296,26763,551,加拿大,親愛的愛莉絲,2024-03-29,RELAY MOTION KFT.,21.0,57,321168,0,1359,0,5.92620966301845e-05,21,321168,1359,305252,194137,2024
2297,27485,552,加拿大,愛情本性論,2024-05-24,mk2 Films ,49.0,18,308772,0,1399,0,6.1006382035046446e-05,49,308772,1399,208047,179237,2024
2298,27735,553,加拿大,紅色房間,2024-06-21,H264,18.0,18,214867,0,879,0,3.833067177184119e-05,18,214867,879,182607,112952,2024
2299,26147,554,比利時,無法融化的祕密,2024-04-12,The Party Film Sales,31.0,21,139416,0,679,0,2.9609244747531477e-05,31,139416,679,102416,75316,2024
2300,27891,555,比利時,魔女荷莉,2024-09-20,mk2 Films ,20.0,13,112544,0,487,0,2.1236674804194153e-05,20,112544,487,92735,70759,2024
2301,27158,556,比利時,給我愛過的前任們,2024-04-19,BE FOR FILMS,27.0,15,112101,0,500,0,2.1803567560774282e-05,27,112101,500,85651,66421,2024
2302,23463,557,日本,灌籃高手 THE FIRST SLAM DUNK,2022-12-31,Toei Animation Co.  Ltd.,47.0,44,1279364,0,5088,0,0.00022187310349800003,411,459584952,1804866,3219238,260735717,2024
2303,27007,558,日本,劇場版 排球少年!! 垃圾場的決戰,2024-04-12,Dentsu Tec Inc.,220.0,98,268488738,0,935923,0,0.040812920724365,229,268488738,935923,54679843,194519367,2024
2304,27668,559,日本,名偵探柯南 100萬美元的五稜星,2024-06-28,株式会社トムス・エンタテインメント 	 ,154.0,99,218901016,0,819606,0,0.035740669588431,154,218901016,819606,91642297,149586557,2024
2305,25730,560,日本,蒼鷺與少年(日文版) ,2023-10-06,Studio Ghibli Inc.,138.0,54,2320492,0,8684,0,0.00037868436139500003,227,182508470,701254,73010389,115012745,2024
2306,26572,561,日本,SPY x FAMILY CODE: White,2024-01-19,TOHO Co.  Ltd. ,120.0,99,123251287,0,473051,0,0.020628398876383,120,123251287,473051,37773289,74092184,2024
2307,28240,562,日本,電影蠟筆小新：我們的恐龍日記,2024-08-16,ADK EMOTIONS INC. ,125.0,87,69916042,0,277214,0,0.012088508355584001,126,69916042,277214,26862309,46034581,2024
2308,28046,563,日本,驀然回首,2024-07-22,Avex Pictures Inc.,153.0,89,54354514,0,202405,0,0.008826302184277001,169,54354514,202405,20739918,31063455,2024
2309,26668,564,日本,「鬼滅之刃」 絆之奇蹟，邁向柱訓練,2024-02-23,Aniplex Inc.,84.0,94,48973878,0,185221,0,0.008076957174348,84,48973878,185221,20375000,32238866,2024
2310,27950,565,日本,電影哆啦A夢：大雄的地球交響樂,2024-07-12,TOHO CO.  LTD.,112.0,90,43216872,0,175688,0,0.007661250355234001,112,43216872,175688,15335900,29215494,2024
2311,24925,566,日本,電影哆啦A夢：大雄與天空的理想鄉,2023-07-21,TOHO CO.  LTD.,2.0,2,19140,0,66,0,2.8780709180222047e-06,93,42303987,175695,16338241,28149572,2024
2312,27959,567,日本,劇場版 藍色監獄 -EPISODE 凪-,2024-07-12,Bandai Namco Filmworks Inc.,79.0,86,34780331,0,124914,0,0.005447141676573001,82,34780331,124914,18598770,24427494,2024
2313,26492,568,日本,魔法公主,2023-12-30,Studio Ghibli Inc.,107.0,84,33372457,0,129355,0,0.005640800963647,108,33411057,129420,9442312,21331789,2024
2314,27054,569,日本,機動戰士鋼彈 SEED FREEDOM,2024-04-16, SUNRISE INC.,73.0,58,30334425,0,95297,0,0.004155629155678,75,30334425,95297,12448866,20607522,2024
2315,26918,570,日本,特別總集篇 名偵探柯南 vs. 怪盜基德(日語版),2024-03-29,YOMIURI TELECASTING CORPORATION,89.0,83,30299998,0,118593,0,0.005171500975469001,89,30299998,118593,10947185,23072599,2024
2316,28491,571,日本,我的英雄學院劇場版：You’re Next,2024-09-20,TOHO Co.  Ltd.,73.0,86,30252085,0,101254,0,0.004415396859597001,73,30252085,101254,12727777,22329911,2024
2317,23602,572,日本,霍爾的移動城堡,2023-02-01,Studio Ghibli Inc.,123.0,96,25541901,0,99437,0,0.004336162695081001,125,25662281,99645,415678,14833846,2024
2318,13730,573,日本,普羅米亞,2019-08-16,東寶株式會社,7.0,7,397966,0,1460,0,6.366641727746091e-05,206,23416757,82760,2367637,15025662,2024
2319,26666,574,日本,鬼太郎誕生：咯咯咯之謎,2024-02-01,TOEI ANIMATION CO.  LTD.,122.0,77,20040426,0,77277,0,0.003369828580787,122,20040426,77277,3546686,10559200,2024
2320,16420,575,日本,藍色恐懼：4K數位修復版,2020-07-17,MADHOUSE Inc. ,79.0,37,10367220,0,37153,0,0.0016201358911700002,214,19859027,77187,3246961,12129471,2024
2321,28478,576,日本,你的名字。,2024-09-13,TOHO CO.  LTD.,75.0,87,18086922,0,68716,0,0.002996507897012,76,18086922,68716,7481105,11570113,2024
2322,20610,577,日本,神隱少女(日文版),2022-09-08,Studio Ghibli Inc.,16.0,10,277432,0,1010,0,4.4043206472764055e-05,77,16584492,66792,8652331,10299478,2024
2323,24544,578,日本,BLUE GIANT 藍色巨星,2023-06-02,TOHO CO.  LTD.,1.0,1,72840,0,168,0,7.3259987004201594e-06,131,16252173,63033,3634433,9983401,2024
2324,15670,579,日本,我的英雄學院劇場版：英雄新世紀,2020-04-01,Toho Co.  Ltd.,3.0,1,0,0,0,0,0.0,136,15965594,65208,6185251,9007730,2024
